rank;number;rarety_type;ultra_type;fr_name;en_name;jap_name;super_type;energy;pokedex_number;artist;jap_url;list
58;58;;;;Toxtricity ;ストリンダー;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Toxtricity.S4A.58.36368.png;s4
59;59;;;;Toxtricity V ;ストリンダーV;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Toxtricity-V.S4A.59.35872.png;s4
60;60;;;;Toxtricity VMAX ;ストリンダーVMAX;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Toxtricity-VMAX.S4A.60.35871.png;s4
61;61;;;;Pincurchin ;バチンウニ;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Pincurchin.S4A.61.36369.png;s4
62;62;;;;Morpeko ;モルペコ;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Morpeko.S4A.62.36370.png;s4
63;63;;;;Dracozolt ;パッチラゴン;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Dracozolt.S4A.63.36371.png;s4
64;64;;;;Arctozolt ;パッチルドン;Pokemon;Lightning;;;https://pod.pokellector.com/cards/301/Arctozolt.S4A.64.36372.png;s4
65;65;;;;Clefairy ;ピッピ;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Clefairy.S4A.65.36373.png;s4
66;66;;;;Clefable ;ピクシー;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Clefable.S4A.66.36374.png;s4
67;67;;;;Galarian Ponyta ;ガラルポニータ;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Galarian-Ponyta.S4A.67.36375.png;s4
68;68;;;;Galarian Rapidash ;ガラルギャロップ;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Galarian-Rapidash.S4A.68.36376.png;s4
69;69;;;;Gastly ;ゴース;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Gastly.S4A.69.36377.png;s4
70;70;;;;Haunter ;ゴースト;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Haunter.S4A.70.36378.png;s4
71;71;;;;Gengar ;ゲンガー;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Gengar.S4A.71.36379.png;s4
72;72;;;;Galarian Corsola ;ガラルサニーゴ;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Galarian-Corsola.S4A.72.36380.png;s4
73;73;;;;Galarian Cursola ;ガラルサニゴーン;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Galarian-Cursola.S4A.73.36381.png;s4
74;74;;;;Sigilyph ;シンボラー;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Sigilyph.S4A.74.36382.png;s4
75;75;;;;Dedenne ;デデンネ;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Dedenne.S4A.75.36383.png;s4
76;76;;;;Sinistea ;ヤバチャ;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Sinistea.S4A.76.36384.png;s4
77;77;;;;Polteageist ;ポットデス;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Polteageist.S4A.77.36385.png;s4
78;78;;;;Hatenna ;ミブリム;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Hatenna.S4A.78.36386.png;s4
79;79;;;;Hattrem ;テブリム;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Hattrem.S4A.79.36387.png;s4
80;80;;;;Hatterene ;ブリムオン;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Hatterene.S4A.80.36388.png;s4
81;81;;;;Milcery ;マホミル;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Milcery.S4A.81.36389.png;s4
82;82;;;;Alcremie ;マホイップ;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Alcremie.S4A.82.36390.png;s4
83;83;;;;Indeedee ;イエッサン;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Indeedee.S4A.83.36391.png;s4
84;84;;;;Indeedee V ;イエッサンV;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Indeedee-V.S4A.84.36392.png;s4
85;85;;;;Dreepy ;ドラメシヤ;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Dreepy.S4A.85.36393.png;s4
86;86;;;;Drakloak ;ドロンチ;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Drakloak.S4A.86.36394.png;s4
87;87;;;;Dragapult ;ドラパルト;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Dragapult.S4A.87.36395.png;s4
88;88;;;;Dragapult V ;ドラパルトV;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Dragapult-V.S4A.88.35879.png;s4
89;89;;;;Dragapult VMAX ;ドラパルトVMAX;Pokemon;Psychic;;;https://pod.pokellector.com/cards/301/Dragapult-VMAX.S4A.89.35880.png;s4
90;90;;;;Galarian Farfetch'd ;ガラルカモネギ;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Galarian-Farfetchd.S4A.90.36396.png;s4
91;91;;;;Galarian Sirfetch'd ;ガラルネギガナイト;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Galarian-Sirfetchd.S4A.91.36397.png;s4
92;92;;;;Galarian Yamask ;ガラルデスマス;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Galarian-Yamask.S4A.92.36398.png;s4
93;93;;;;Galarian Runerigus ;ガラルデスバーン;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Galarian-Runerigus.S4A.93.36399.png;s4
94;94;;;;Rolycoly ;タンドン;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Rolycoly.S4A.94.36400.png;s4
95;95;;;;Carkol ;トロッゴン;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Carkol.S4A.95.36401.png;s4
96;96;;;;Coalossal ;セキタンザン;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Coalossal.S4A.96.36402.png;s4
97;97;;;;Silicobra ;スナヘビ;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Silicobra.S4A.97.36403.png;s4
98;98;;;;Sandaconda ;サダイジャ;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Sandaconda.S4A.98.36404.png;s4
99;99;;;;Clobbopus ;タタッコ;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Clobbopus.S4A.99.36405.png;s4
100;100;;;;Grapploct ;オトスパス;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Grapploct.S4A.100.36406.png;s4
101;101;;;;Falinks ;タイレーツ;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Falinks.S4A.101.36407.png;s4
102;102;;;;Falinks V ;タイレーツV;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Falinks-V.S4A.102.36408.png;s4
103;103;;;;Stonjourner ;イシヘンジン;Pokemon;Fighting;;;https://pod.pokellector.com/cards/301/Stonjourner.S4A.103.36409.png;s4
104;104;;;;Koffing ;ドガース;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Koffing.S4A.104.36410.png;s4
105;105;;;;Galarian Weezing ;ガラルマタドガス;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Galarian-Weezing.S4A.105.36411.png;s4
106;106;;;;Spinarak ;イトマル;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Spinarak.S4A.106.36412.png;s4
107;107;;;;Ariados ;アリアドス;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Ariados.S4A.107.36413.png;s4
108;108;;;;Crobat V ;クロバットV;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Crobat-V.S4A.108.35882.png;s4
109;109;;;;Crobat VMAX ;クロバットVMAX;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Crobat-VMAX.S4A.109.36162.png;s4
110;110;;;;Galarian Zigzagoon ;ガラルジグザグマ;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Galarian-Zigzagoon.S4A.110.35860.png;s4
111;111;;;;Galarian Linoone ;ガラルマッスグマ;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Galarian-Linoone.S4A.111.36414.png;s4
112;112;;;;Galarian Obstagoon ;ガラルタチフサグマ;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Galarian-Obstagoon.S4A.112.36415.png;s4
113;113;;;;Croagunk ;グレッグル;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Croagunk.S4A.113.36416.png;s4
114;114;;;;Toxicroak ;ドクロッグ;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Toxicroak.S4A.114.36417.png;s4
115;115;;;;Trubbish ;ヤブクロン;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Trubbish.S4A.115.36418.png;s4
116;116;;;;Garbodor ;ダストダス;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Garbodor.S4A.116.36419.png;s4
117;117;;;;Yveltal ;イベルタル;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Yveltal.S4A.117.36165.png;s4
118;118;;;;Hoopa ;フーパ;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Hoopa.S4A.118.36420.png;s4
119;119;;;;Nickit ;クスネ;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Nickit.S4A.119.36421.png;s4
120;120;;;;Thievul ;フォクスライ;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Thievul.S4A.120.36422.png;s4
121;121;;;;Impidimp ;ベロバー;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Impidimp.S4A.121.36423.png;s4
122;122;;;;Morgrem ;ギモー;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Morgrem.S4A.122.36424.png;
123;123;;;;Grimmsnarl ;オーロンゲ;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Grimmsnarl.S4A.123.36425.png;
124;124;;;;Eternatus V ;ムゲンダイナV;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Eternatus-V.S4A.124.35878.png;
125;125;;;;Eternatus VMAX ;ムゲンダイナVMAX;Pokemon;Darkness;;;https://pod.pokellector.com/cards/301/Eternatus-VMAX.S4A.125.35877.png;
126;126;;;;Galarian Meowth ;ガラルニャース;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Galarian-Meowth.S4A.126.36426.png;
127;127;;;;Galarian Perrserker ;ガラルニャイキング;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Galarian-Perrserker.S4A.127.35867.png;
128;128;;;;Galarian Stunfisk ;ガラルマッギョ;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Galarian-Stunfisk.S4A.128.36427.png;
129;129;;;;Honedge ;ヒトツキ;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Honedge.S4A.129.36428.png;
130;130;;;;Doublade ;ニダンギル;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Doublade.S4A.130.36429.png;
131;131;;;;Aegislash ;ギルガルド;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Aegislash.S4A.131.36430.png;
132;132;;;;Corviknight ;アーマーガア;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Corviknight.S4A.132.36431.png;
133;133;;;;Cufant ;ゾウドウ;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Cufant.S4A.133.36432.png;
134;134;;;;Copperajah ;ダイオウドウ;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Copperajah.S4A.134.36433.png;
135;135;;;;Duraludon ;ジュラルドン;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Duraludon.S4A.135.36434.png;
136;136;;;;Zacian ;ザシアン;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Zacian.S4A.136.36435.png;
137;137;;;;Zacian V ;ザシアンV;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Zacian-V.S4A.137.35874.png;
138;138;;;;Zamazenta ;ザマゼンタ;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Zamazenta.S4A.138.35875.png;
139;139;;;;Zamazenta V ;ザマゼンタV;Pokemon;Metal;;;https://pod.pokellector.com/cards/301/Zamazenta-V.S4A.139.35873.png;
140;140;;;;Ditto V ;メタモンV;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Ditto-V.S4A.140.35876.png;
141;141;;;;Ditto VMAX ;メタモンVMAX;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Ditto-VMAX.S4A.141.36161.png;
142;142;;;;Minccino ;チラーミィ;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Minccino.S4A.142.36436.png;
143;143;;;;Cinccino ;チラチーノ;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Cinccino.S4A.143.35866.png;
144;144;;;;Ducklett ;コアルヒー;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Ducklett.S4A.144.36437.png;
145;145;;;;Swanna ;スワンナ;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Swanna.S4A.145.36438.png;
146;146;;;;Bunnelby ;ホルビー;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Bunnelby.S4A.146.36439.png;
147;147;;;;Oranguru ;ヤレユータン;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Oranguru.S4A.147.35864.png;
148;148;;;;Skwovet ;ホシガリス;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Skwovet.S4A.148.36440.png;
149;149;;;;Greedent ;ヨクバリス;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Greedent.S4A.149.36441.png;
150;150;;;;Rookidee ;ココガラ;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Rookidee.S4A.150.36442.png;
151;151;;;;Corvisquire ;アオガラス;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Corvisquire.S4A.151.36443.png;
152;152;;;;Wooloo ;ウールー;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Wooloo.S4A.152.36444.png;
153;153;;;;Dubwool ;バイウールー;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Dubwool.S4A.153.36445.png;
154;154;;;;Dubwool V ;バイウールーV;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Dubwool-V.S4A.154.35870.png;
155;155;;;;Cramorant V ;ウッウV;Pokemon;Colorless;;;https://pod.pokellector.com/cards/301/Cramorant-V.S4A.155.36446.png;
156;156;;;;Team Yell's Cheering Towel ;エール団のおうえんタオル;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Team-Yells-Cheering-Towel.S4A.156.36447.png;
157;157;;;;Scoop Up Net ;回収ネット;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Scoop-Up-Net.S4A.157.35887.png;
158;158;;;;Quick Ball ;クイックボール;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Quick-Ball.S4A.158.35888.png;
159;159;;;;Evolution Incense ;しんかのおこう;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Evolution-Incense.S4A.159.35889.png;
160;160;;;;Hyper Potion ;すごいきずぐすり;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Hyper-Potion.S4A.160.36448.png;
161;161;;;;Turbo Patch ;ターボパッチ;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Turbo-Patch.S4A.161.36147.png;
162;162;;;;Capacious Bucket ;たっぷりバケツ;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Capacious-Bucket.S4A.162.36449.png;
163;163;;;;Tool Scrapper ;ツールスクラッパー;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Tool-Scrapper.S4A.163.36148.png;
164;164;;;;Ordinary Rod ;ふつうのつりざお;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Ordinary-Rod.S4A.164.36450.png;
165;165;;;;Rare Fossil ;めずらしい化石;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Rare-Fossil.S4A.165.36451.png;
166;166;;;;Metal Saucer ;メタルソーサー;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Metal-Saucer.S4A.166.36452.png;
167;167;;;;Rotom Bike ;ロトムじてんしゃ;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Rotom-Bike.S4A.167.36453.png;
168;168;;;;Rusted Sword ;くちたけん;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Rusted-Sword.S4A.168.36454.png;
169;169;;;;Rusted Shield ;くちたたて;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Rusted-Shield.S4A.169.36455.png;
170;170;;;;Cape of Toughness ;タフネスマント;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Cape-of-Toughness.S4A.170.36456.png;
171;171;;;;Air Balloon ;ふうせん;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Air-Balloon.S4A.171.36457.png;
172;172;;;;Bird Keeper ;とりつかい;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Bird-Keeper.S4A.172.36458.png;
173;173;;;;Piers ;ネズ;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Piers.S4A.173.36459.png;
174;174;;;;Professor's Research ;博士の研究（マグノリア博士）;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Professors-Research.S4A.174.35884.png;
175;175;;;;Ball Guy ;ボールガイ;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Ball-Guy.S4A.175.36460.png;
176;176;;;;Boss's Orders ;ボスの指令（サカキ）;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Bosss-Orders.S4A.176.35885.png;
177;177;;;;Marnie ;マリィ;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Marnie.S4A.177.35883.png;
178;178;;;;Rose ;ローズ;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Rose.S4A.178.36461.png;
179;179;;;;Turffield Stadium ;ターフスタジアム;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Turffield-Stadium.S4A.179.36462.png;
180;180;;;;Training Court ;トレーニングコート;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Training-Court.S4A.180.36463.png;
181;181;;;;Glimwood Tangle ;ルミナスメイズの森;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Glimwood-Tangle.S4A.181.36464.png;
182;182;;;;Rose Tower ;ローズタワー;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Rose-Tower.S4A.182.36465.png;
183;183;;;;Heat Energy ;ヒート炎エネルギー;Energy;NoColor;;;https://pod.pokellector.com/cards/301/Heat-Energy.S4A.183.36466.png;
184;184;;;;Speed Lightning Energy ;スピード雷エネルギー;Energy;NoColor;;;https://pod.pokellector.com/cards/301/Speed-Lightning-Energy.S4A.184.35886.png;
185;185;;;;Horror Energy ;ホラー超エネルギー;Energy;NoColor;;;https://pod.pokellector.com/cards/301/Horror-Energy.S4A.185.36467.png;
186;186;;;;Hiding Energy ;ハイド悪エネルギー;Energy;NoColor;;;https://pod.pokellector.com/cards/301/Hiding-Energy.S4A.186.36468.png;
187;187;;;;Aurora Energy ;オーロラエネルギー;Energy;NoColor;;;https://pod.pokellector.com/cards/301/Aurora-Energy.S4A.187.36469.png;
188;188;;;;Capture Energy ;キャプチャーエネルギー;Energy;NoColor;;;https://pod.pokellector.com/cards/301/Capture-Energy.S4A.188.36470.png;
189;189;;;;Twin Energy ;ツインエネルギー;Energy;NoColor;;;https://pod.pokellector.com/cards/301/Twin-Energy.S4A.189.36471.png;
190;190;;;;Powerful Energy ;パワフル無色エネルギー;Energy;NoColor;;;https://pod.pokellector.com/cards/301/Powerful-Energy.S4A.190.36472.png;
191;191;;;;Cara Liss ;;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Cara-Liss.S4A.191.36502.png;
192;192;;;;Gym Trainer ;;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Gym-Trainer.S4A.192.36503.png;
193;193;;;;Bird Keeper ;;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Bird-Keeper.S4A.193.36504.png;
194;194;;;;Piers ;;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Piers.S4A.194.36505.png;
195;195;;;;Skyla ;;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Skyla.S4A.195.36506.png;
196;196;;;;Ball Guy ;;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Ball-Guy.S4A.196.36507.png;
197;197;;;;Poké Kid ;;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Pokeacute-Kid.S4A.197.36508.png;
198;198;;;;Marnie ;;Trainer;NoColor;;;https://pod.pokellector.com/cards/301/Marnie.S4A.198.36509.png;
